"","Comp1","Comp2","Comp3"
"LFxTRC5305",-0.0189678245247359,-0.0189934089118299,0.00272406367257092
"LFxTRC5306",-0.0472625532493588,-0.00367692949523624,-0.0339909924128339
"LFxTRC5308",-0.0426568964834219,-0.0183356068242648,-0.0127696863179042
"LFxTRC5309",0.00418289872403749,-0.00641744232693858,-0.00208632323147025
"LFxTRC5313",0.0187540499338881,0.0146699477218315,-0.0108560467400906
"LFxTRC5314",0.0140485229700185,-0.0191498366488422,-0.0210077738500089
"LFxTRC5316",-0.0107501165334091,-0.0266784608865606,0.00383339369657145
"LFxTRC5334",-0.0217802750092818,-0.0417002962554521,-0.0216873815516517
"LFxTRC5338",0.0213932370308315,-0.017895782099147,0.00819833717164623
"LFxTRC5353",-0.0121360270735046,-0.00859983292707895,0.00112992381905797
"LFxTRC5355",0.0319091407397117,0.0010397675375086,0.00212696977588761
"LFxTRC5356",-0.00169824908533167,-0.023097947009321,0.00424580147005831
"LFxTRC5357",0.0335334269913915,-0.0364064782680158,0.000312236144712276
"LFxTRC5359",-0.015152996774652,0.0106069336783658,0.0111841474888325
"LFxTRC5360",0.0257142810744923,0.0150157106648655,-0.00717069764913866
"LFxTRC5361",-0.0115554408877837,0.00397184869551585,0.0132320216105696
"LFxTRC5362",-0.0034855083332092,0.0232789180536166,0.00361781488585314
"LFxTRC5363",-0.0253159290886321,0.00148873104191806,-0.00801169573545499
"LFxTRC5364",0.00232627748484626,-0.0190793665659544,0.0207315257608556
"LFxTRC5365",-0.010486742961483,0.0184445826292418,-0.0199428545974663
"LFxTRC5366",-0.0164054182405859,-0.0115699810291717,0.0232632945630677
"LFxTRC5367",-0.0219255152549173,0.0155365557200193,-0.0046599455402172
"LFxTRC5368",0.00186760850238373,-0.0294266857125458,-0.000362333699276623
"LFxTRC5369",0.000942198822321744,-0.00716865092583012,-0.00662353087666878
"LFxTRC5371",-0.0159903307052861,0.00126670850102738,-0.00405440790237959
"LFxTRC5373",0.00428419001175241,-0.0268961239203969,-0.00203304168256313
"LFxTRC5374",-0.00539868432346109,-0.0435833220021463,0.0150748445517885
"LFxTRC5375",-0.0152058454281194,-0.00995453851741135,-0.00750820714051298
"LFxTRC5376",-0.0244749720837385,-0.0033531748685801,0.0218530674003965
"LFxTRC5377",-0.0148753705362279,-0.02296650561765,0.0110446663870653
"LFxTRC5378",-0.000424913752724867,0.0225358799869688,0.0220677653286786
"LFxTRC5379",0.0248365176857685,-0.00391097065941781,0.0184939913520916
"LFxTRC5380",0.015345368507767,-0.00945260147015133,0.00233843385800605
"LFxTRC5381",-0.0238934155413968,-0.00272706355105198,0.0142107677951459
"LFxTRC5382",-0.0183367180026243,-0.00495142549233051,0.00968040751360114
"LFxTRC5384",0.0111227496440819,-0.0155558509432494,0.0243298727102902
"LFxTRC5385",0.0405842075049702,0.00371484208458163,-0.00908633221428441
"LFxTRC5386",0.0136534093750308,-0.00348716197099283,0.00821547517427772
"LFxTRC5387",-0.00310636498055861,-0.0282383513904338,0.0156710532373248
"LFxTRC5388",0.0260805715968436,0.0238467584961314,-0.000136972930003917
"LFxTRC5389",-0.0158355751731223,-0.0289851125404266,0.0095541870104212
"LFxTRC5390",0.0300168758966497,0.0051846659559524,0.0180352211597549
"LFxTRC5391",-0.0192201573453101,-0.0217189656776659,0.0408144702886903
"LFxTRC5392",0.0362391275916749,0.0134534861364112,0.0256762817047238
"LFxTRC5393",0.0177438719697493,-0.0310876107330036,0.0120607385354905
"LFxTRC5394",0.00399009670900814,-0.00860542406319819,-0.0125316633846258
"LFxTRC5401",-0.00117660522163968,-0.0144165599848717,0.0192238205926104
"LFxTRC5402",-0.0269989704871977,-0.015942869795442,-0.00327951695106967
"LFxTRC5403",0.0156897389392019,-0.0105224661626083,0.0104638553939211
"LFxTRC5404",-0.00172675827783551,-0.0211577587073971,-0.000453000008877575
"LFxTRC5405",0.00895115235013348,0.0152292945827937,0.0017573016106408
"LFxTRC5407",-0.00955751710642363,-0.0308693726257381,-0.0156185934779005
"LFxTRC5409",0.00230767074802603,-0.0130642188258218,-0.0156889292983039
"LFxTRC5410",-0.00797085582122021,-0.0238141615521962,0.0233520523806857
"LFxTRC5411",0.0195077899621502,-0.0334985570538368,0.0172678051711636
"LFxTRC5412",-0.00646740837459478,0.023885844371904,0.0226975522119475
"LFxTRC5413",0.041632489669111,-0.00750578997003033,0.00810909659156567
"LFxTRC5414",0.0258177004977707,-0.0279267245749212,0.037795261730139
"LFxTRC5416",0.00737193399312038,0.0340309988107813,0.00753959691947617
"LFxTRC5417",0.00327359413651737,0.0270585920305125,-0.0132219865076305
"LFxTRC5418",0.0255458475708266,0.0388107067225424,-0.0222078378206599
"LFxTRC5419",0.00706181892468601,0.00527233752347621,0.0306102703734795
"LFxTRC5420",-0.00184480939150327,-0.0246731722993913,0.00471822624725143
"LFxTRC5421",0.0365383253403127,0.0243092125600894,-0.00129875220842985
"LFxTRC5422",-0.0124299515728108,0.0135986382090634,-0.00207179608745573
"LFxTRC5424",0.0113762472577845,-0.00809049505532386,0.00645599504554667
"LFxTRC5425",0.0266869445019688,-0.0548054753634167,-0.0162857765905391
"LFxTRC5427",0.0166214321199416,0.00217184778094934,0.00593244250926508
"LFxTRC5429",0.01532843074831,-0.004812608334467,0.0180441310178694
"LFxTRC5432",-0.00677950350124123,-0.00121846961627939,0.0127421866976758
"LFxTRC5433",0.0406712336928235,-0.0212832001993177,0.0439498069137417
"LFxTRC5435",0.0037518923418656,-0.0306784173429545,0.0106834174414012
"LFxTRC5436",-0.00288871042632267,0.0238408842138146,0.0119755566240419
"LFxTRC5437",-0.00507350820698917,0.0242439984413779,0.0148598562870673
"LFxTRC5438",0.00261288991828614,0.0100096575471821,0.0433402564960005
"LFxTRC5439",0.00859686578154484,0.0314611217251997,0.0213052540152305
"LFxTRC5440",0.0410329692995373,0.0108051862175596,0.0144863985600586
"LFxTRC5441",0.0181160467621958,0.00791111827982497,0.0200686977771118
"LFxTRC5442",0.0274785678014651,0.02116777075874,0.0222938210949333
"LFxTRC5443",0.0359402649421424,0.00316188599746803,0.0262107331044575
"LFxTRC5444",0.00518991759745699,-0.028171995114304,0.0143248099923835
"LFxTRC5445",0.00829385899232302,-0.00443942568268338,0.0103101507814937
"LFxTRC5446",-0.00708245095373464,-0.0188264167953509,0.00367826576823841
"LFxTRC5447",-0.0417168114823279,0.030722135645,0.00938810757272079
