"","Comp1","Comp2","Comp3"
"LFxTRC5538",-0.0110338587243621,-0.0107806487708221,-0.00919013013149144
"LFxTRC5539",0.00863916115531539,-0.021387701243069,-0.0102868288765627
"LFxTRC5540",0.0215442730350884,-0.0106846675032951,0.0166133899734856
"LFxTRC5541",0.0119730369159204,-0.0194486347153995,0.00305825755046792
"LFxTRC5542",0.0166821566096617,-0.0134697370105659,-0.0163511579329988
"LFxTRC5543",0.0245904828187884,0.0125211641797395,0.00642187593754287
"LFxTRC5544",-0.00716172669319281,-0.00259357904022985,0.000900954349695583
"LFxTRC5545",-0.0141283401477178,-0.014369656142562,0.00860959103370228
"LFxTRC5546",0.0245592778390924,-0.014574365547636,-0.00574281765298139
"LFxTRC5547",-0.0388553797553316,-0.0172106533829212,-0.00909186168212228
"LFxTRC5548",0.00394071093178345,-0.0068978333641122,0.0022230007142753
"LFxTRC5549",-0.00727518171610201,-0.00749678225415421,-0.00818640690691431
"LFxTRC5550",0.00808695740396192,-0.0239528690819437,-0.0241645350401663
"LFxTRC5551",0.0193441822455375,-0.00519828735700392,0.00489499117057288
"LFxTRC5552",0.00252541006155636,-0.0243601420626784,-0.0195822862366982
"LFxTRC5553",0.00626879949376688,-0.0102845741721922,-0.0100213344281098
"LFxTRC5554",-0.0187948222550219,-0.0183067641502763,-0.0126583860306546
"LFxTRC5555",-0.00689192507828255,0.00315575952916499,-0.00411070421196163
"LFxTRC5556",-0.00963184658592337,-0.00651684219716156,-0.00544972385057486
"LFxTRC5557",-0.0173501040487449,-0.0240322546866656,-0.000413749010587954
"LFxTRC5558",0.0035485256430983,-0.0263883620163547,-0.0278885346340628
"LFxTRC5559",0.00621006341004966,-0.0202738743018243,-0.00126202502636943
"LFxTRC5560",-0.0190095491906888,0.0161825224872748,-0.00737408912713673
"LFxTRC5561",-0.042775606915567,-0.0130136540892115,-0.0248068566408895
"LFxTRC5562",-0.00858100921875213,-0.0116303712250308,0.0104733022576346
